Filenames,SDkey
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_298.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_299.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_300.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_301.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_302.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_303.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_304.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_305.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_306.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_307.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_308.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_309.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_310.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_311.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_312.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_313.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_314.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_315.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_316.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_317.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_318.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_319.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_320.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_321.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_322.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_323.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_324.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_325.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_326.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_327.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_328.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_329.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_330.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_331.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_332.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_333.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_334.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_335.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_336.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_337.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_338.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_339.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_340.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_341.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_342.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_343.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_344.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_345.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_346.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_347.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_348.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_349.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_350.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_351.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_352.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_353.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_354.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_355.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_356.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_357.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_358.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_359.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_360.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_361.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_362.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_363.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_364.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_365.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_366.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_367.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_368.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_369.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_370.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_371.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_372.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_373.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_374.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_375.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_376.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_377.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_378.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_379.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_380.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_381.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_382.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_383.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_384.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_385.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_386.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_387.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_388.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_389.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_390.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_391.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_392.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_393.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_394.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_395.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_396.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_397.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_398.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_399.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_400.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_401.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_402.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_403.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_404.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_405.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_406.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_407.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_408.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_409.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_410.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_411.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_412.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_413.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_414.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_415.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_416.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_417.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_418.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_419.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_420.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_421.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_422.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_423.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_424.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_425.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_426.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_427.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_428.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_429.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_430.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_431.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_432.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_433.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_434.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_435.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_436.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_437.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_438.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_439.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_440.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_441.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_442.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_443.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_444.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_445.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_446.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_447.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_448.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_449.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_450.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_451.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_452.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_453.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_454.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_455.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_456.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_457.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_458.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_459.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_460.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_461.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_462.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_463.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_464.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_465.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_466.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_467.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_468.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_469.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_470.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_471.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_472.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_473.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_474.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_475.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_476.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_477.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_478.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_479.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_480.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_481.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_482.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_483.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_484.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_485.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_486.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_487.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_488.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_489.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_490.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_491.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_492.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_493.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_494.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_495.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_496.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_497.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_498.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_499.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_500.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_501.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_502.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_503.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_504.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_505.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_506.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_507.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_508.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_509.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_510.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_511.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_512.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_513.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_514.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_515.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_516.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_517.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_518.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_519.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_520.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_521.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_522.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_523.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_524.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_525.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_526.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_527.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_528.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_529.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_530.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_531.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_532.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_533.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_534.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_535.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_536.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_537.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_538.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_539.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_540.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_541.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_542.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_543.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_544.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_545.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_546.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_547.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_548.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_549.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_550.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_551.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_552.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_553.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_554.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_555.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_556.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_557.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_558.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_559.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_560.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_561.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_562.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_563.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_564.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_565.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_566.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_567.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_568.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_569.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_570.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_571.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_572.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_573.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_574.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_575.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_576.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_577.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_578.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_579.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_580.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_581.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_582.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_583.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_584.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_585.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_586.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_587.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_588.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_589.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_590.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_591.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_592.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_593.jpg","bonafide"
"/Deepspeaker/ML_AS2019/CQT/PA/datatrn/PA_T_594.jpg","bonafide"
